id,file,reportedtime,occurrencetype,occurrencetypeid,crimetype,crimetypeid,crimecategory,crimecategoryid,location,locationid,neighbourhood,neighbourhoodid,lat,long
4201201937546,2019-37546,9/17/2019 5:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,25XX NADELY CRES,40604,Diver Lake,13,49.194727,-124.009284
4201201939156,2019-39156,9/27/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,25XX SLOAN RD,40606,Diver Lake,13,49.204304,-124.023355
4201201920488,2019-20488,6/2/2019 1:05:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,25XX STAMPEDE TRAIL,40607,Diver Lake,13,49.197311,-124.011687
4201201929545,2019-29545,7/27/2019 12:00:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX BEAVER CREEK CRES,40610,Diver Lake,13,49.20122,-124.020519
4201201919219,2019-19219,5/25/2019 8:42:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX LABIEUX RD,40611,Diver Lake,13,49.199426,-124.014601
4201201920567,2019-20567,6/3/2019 7:52:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX LABIEUX RD,40613,Diver Lake,13,49.200824,-124.01742
4201201929412,2019-29412,7/28/2019 12:33:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX MELODI WOOD WAY,40615,Diver Lake,13,49.19667,-124.020828
4201201912819,2019-12819,4/12/2019 8:28:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX MELODI WOOD WAY,40616,Diver Lake,13,49.196863,-124.021027
4201201936544,2019-36544,9/11/2019 7:49:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX QUILL DR,40618,Diver Lake,13,49.196504,-124.01188
4201201916536,2019-16536,5/7/2019 7:12:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX QUILL DR,40618,Diver Lake,13,49.196504,-124.01188
4201201923533,2019-23533,6/21/2019 4:05:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX ROSSTOWN RD,40619,Diver Lake,13,49.195051,-124.016504
4201201923450,2019-23450,6/20/2019 11:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX STARLIGHT TRAIL,40620,Diver Lake,13,49.196921,-124.014908
4201201920482,2019-20482,6/2/2019 2:00:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX STARLIGHT TRAIL,40621,Diver Lake,13,49.196929,-124.017621
4201201914807,2019-14807,4/26/2019 2:00:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX WILLOW GROUSE CRES,40622,Diver Lake,13,49.197968,-124.016669
4201201934203,2019-34203,8/26/2019 11:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX WILLOW GROUSE CRES,40624,Diver Lake,13,49.1992,-124.01924
4201201930776,2019-30776,8/6/2019 9:05:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,27XX GOLDFINCH CRES,40625,Diver Lake,13,49.200115,-124.026163
4201201937112,2019-37112,9/15/2019 12:19:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,27XX TAMARA DR,40626,Diver Lake,13,49.198039,-124.023146
4201201920871,2019-20871,6/5/2019 9:55:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,2XX ARDOON PL,40628,Diver Lake,13,49.204426,-124.019628
4201201938042,2019-38042,9/21/2019 9:23:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,32XX ISLAND HWY N,40630,Diver Lake,13,49.204842,-124.005224
4201201918583,2019-18583,5/21/2019 2:30:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,32XX ISLAND HWY N,40630,Diver Lake,13,49.204842,-124.005224
4201201940076,2019-40076,10/4/2019 12:43:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,41XX MOSTAR RD,40640,Diver Lake,13,49.209694,-124.035163
4201201934378,2019-34378,8/28/2019 3:56:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,41XX WELLINGTON RD,40641,Diver Lake,13,49.206991,-124.020158
4201201916510,2019-16510,5/6/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,41XX WELLINGTON RD,40641,Diver Lake,13,49.206991,-124.020158
4201201930779,2019-30779,8/6/2019 9:24:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,42XX ISLAND HWY N,40642,Diver Lake,13,49.208689,-124.021616
4201201924072,2019-24072,6/25/2019 7:18:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,42XX JINGLE POT RD,40643,Diver Lake,13,49.204633,-124.022794
4201201934298,2019-34298,8/27/2019 11:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,44XX WELLINGTON RD,40648,Diver Lake,13,49.2069,-124.02399
4201201928140,2019-28140,7/20/2019 4:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,45XX WELLINGTON RD,40649,Diver Lake,13,49.208637,-124.025873
4201201938915,2019-38915,9/26/2019 9:17:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,47XX ISLAND HWY N,40652,Diver Lake,13,49.212583,-124.027685
4201201929602,2019-29602,7/29/2019 1:10:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,47XX ISLAND HWY N,40652,Diver Lake,13,49.212583,-124.027685
4201201913221,2019-13221,4/15/2019 11:44:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,49XX JORDAN AVE,40654,Diver Lake,13,49.210867,-124.033476
4201201936057,2019-36057,9/8/2019 3:58:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,BEBAN PARK ACCESS RD / BOWEN RD,40656,Diver Lake,13,49.193408,-123.992518
4201201940472,2019-40472,10/7/2019 10:53:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,BOWEN RD / LABIEUX RD,40657,Diver Lake,13,49.199869,-123.999109
4201201930531,2019-30531,8/3/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,LABIEUX RD / AUTUMNWOOD DR,40658,Diver Lake,13,49.199123,-124.003557
4201201936646,2019-36646,9/12/2019 1:26:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,X LEAM RD,40666,Diver Lake,13,49.197897,-123.998643
4201201936253,2019-36253,9/9/2019 9:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,X LEAM RD,40666,Diver Lake,13,49.197897,-123.998643
4201201935681,2019-35681,9/6/2019 6:58:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,X LEAM RD,40666,Diver Lake,13,49.197897,-123.998643
4201201931592,2019-31592,8/10/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,X LEAM RD,40666,Diver Lake,13,49.197897,-123.998643
4201201917225,2019-17225,5/12/2019 10:42:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,13XX JESTERS WAY,40669,Linley Valley,14,49.211414,-123.968496
4201201915305,2019-15305,4/27/2019 8:00:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,13XX JESTERS WAY,40670,Linley Valley,14,49.212004,-123.970234
4201201914080,2019-14080,4/20/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,14XX ROSE ANN DR,40673,Linley Valley,14,49.210539,-123.968431
4201201918709,2019-18709,5/21/2019 9:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX CROSS BOW DR,40676,Linley Valley,14,49.213186,-123.958102
4201201914115,2019-14115,4/20/2019 5:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,30XX KING RICHARD DR,40679,Linley Valley,14,49.210684,-123.971825
4201201933834,2019-33834,8/24/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,30XX ROBIN HOOD DR,40680,Linley Valley,14,49.211256,-123.970766
4201201927680,2019-27680,7/17/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,31XX GRANITE PARK RD,40681,Linley Valley,14,49.212339,-123.986282
4201201937459,2019-37459,9/16/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,31XX ROBIN HOOD DR,40682,Linley Valley,14,49.211256,-123.970766
4201201934071,2019-34071,8/26/2019 7:45:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,32XX GRANITE PARK RD,40685,Linley Valley,14,49.212339,-123.986282
4201201936036,2019-36036,9/7/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,32XX GREYSTONE PL,40686,Linley Valley,14,49.212857,-123.990438
4201201933994,2019-33994,8/26/2019 12:22:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,32XX GREYSTONE PL,40686,Linley Valley,14,49.212857,-123.990438
4201201931497,2019-31497,8/9/2019 11:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,32XX GREYSTONE PL,40687,Linley Valley,14,49.213205,-123.990359
4201201917947,2019-17947,5/15/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,33XX FIREWEED WAY,40690,Linley Valley,14,49.213731,-123.983551
4201201937969,2019-37969,9/19/2019 6:38:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,34XX MAVERIC RD,40693,Linley Valley,14,49.21549,-123.991964
4201201934721,2019-34721,8/29/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,34XX MAVERIC RD,40693,Linley Valley,14,49.21549,-123.991964
4201201934463,2019-34463,8/29/2019 8:06:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,34XX MAVERIC RD,40693,Linley Valley,14,49.21549,-123.991964
4201201921000,2019-21000,6/6/2019 5:27:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,34XX MAVERIC RD,40693,Linley Valley,14,49.21549,-123.991964
4201201927694,2019-27694,7/17/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,34XX OCEAN MIST PL,40694,Linley Valley,14,49.214221,-123.985719
4201201922933,2019-22933,6/18/2019 10:59:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,36XX REYNOLDS RD,40697,Linley Valley,14,49.211138,-123.990983
4201201929631,2019-29631,7/29/2019 4:20:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,36XX ROCK CITY RD,40698,Linley Valley,14,49.216994,-123.985315
4201201920783,2019-20783,6/4/2019 3:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,36XX ROCK CITY RD,40698,Linley Valley,14,49.216994,-123.985315
4201201921998,2019-21998,6/12/2019 1:59:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,37XX DEPARTURE BAY RD,40699,Linley Valley,14,49.210029,-123.991757
4201201918292,2019-18292,5/17/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,37XX REYNOLDS RD,40702,Linley Valley,14,49.211138,-123.990983
4201201932970,2019-32970,8/19/2019 11:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,37XX SANDRA RD,40703,Linley Valley,14,49.212207,-123.991309
4201201940577,2019-40577,10/8/2019 1:56:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX NOTTINGHAM DR,40705,Linley Valley,14,49.216388,-123.96378
4201201940642,2019-40642,10/8/2019 1:30:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX NOTTINGHAM DR,40705,Linley Valley,14,49.216388,-123.96378
4201201939875,2019-39875,10/2/2019 10:30:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,53XX CASCARA DR,40706,Linley Valley,14,49.226909,-124.010817
4201201922286,2019-22286,6/13/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,56XX LINLEY VALLEY DR,40708,Linley Valley,14,49.225973,-124.011533
4201201922300,2019-22300,6/14/2019 12:19:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,57XX LINLEY VALLEY DR,40709,Linley Valley,14,49.226678,-124.015353
4201201939878,2019-39878,10/3/2019 7:42:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,57XX LINYARD RD,40710,Linley Valley,14,49.223945,-124.015131
4201201932214,2019-32214,8/15/2019 10:24:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,57XX LINYARD RD,40710,Linley Valley,14,49.223945,-124.015131
4201201923687,2019-23687,6/22/2019 3:37:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,HAMMOND BAY RD / BERKELEY PL,40712,Linley Valley,14,49.21561,-123.955947
4201201922273,2019-22273,6/13/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,HAMMOND BAY RD / PRINCE JOHN WAY,40713,Linley Valley,14,49.210503,-123.960149
4201201936117,2019-36117,9/8/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,33XX STEPHENSON POINT RD,40724,Hammond Bay,15,49.211094,-123.948826
4201201917557,2019-17557,5/13/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,33XX STEPHENSON POINT RD,40725,Hammond Bay,15,49.211719,-123.945903
4201201919368,2019-19368,5/13/2019 2:47:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,33XX STEPHENSON POINT RD,40725,Hammond Bay,15,49.211719,-123.945903
4201201917595,2019-17595,5/14/2019 4:25:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,33XX STEPHENSON POINT RD,40726,Hammond Bay,15,49.212655,-123.944656
4201201918787,2019-18787,5/21/2019 11:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,37XX GLEN OAKS DR,40731,Hammond Bay,15,49.22237,-123.961547
4201201920582,2019-20582,6/3/2019 9:39:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,37XX POLARIS DR,40732,Hammond Bay,15,49.226353,-123.954394
4201201936925,2019-36925,9/14/2019 9:25:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,46XX LAGUNA WAY,40738,Hammond Bay,15,49.227918,-123.97868
4201201936974,2019-36974,9/14/2019 5:25:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,46XX LAGUNA WAY,40738,Hammond Bay,15,49.227918,-123.97868
4201201936038,2019-36038,9/8/2019 1:08:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,10XX BEACH DR,40744,Newcastle/brechin,16,49.190741,-123.962458
4201201936744,2019-36744,9/11/2019 8:10:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,12XX PRINCESS ROYAL AVE,40751,Newcastle/brechin,16,49.18274,-123.952847
4201201938689,2019-38689,9/25/2019 3:31:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,12XX STEWART AVE,40752,Newcastle/brechin,16,49.18375,-123.947309
4201201937466,2019-37466,9/17/2019 3:21:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,12XX STEWART AVE,40752,Newcastle/brechin,16,49.18375,-123.947309
4201201937128,2019-37128,9/15/2019 2:23:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,12XX STEWART AVE,40752,Newcastle/brechin,16,49.18375,-123.947309
4201201922618,2019-22618,6/16/2019 2:00:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,13XX BELFORD AVE,40753,Newcastle/brechin,16,49.183812,-123.951025
4201201938067,2019-38067,9/20/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,13XX DISCOVERY AVE,40754,Newcastle/brechin,16,49.184292,-123.949014
4201201912706,2019-12706,4/11/2019 9:13:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,13XX DISCOVERY AVE,40754,Newcastle/brechin,16,49.184292,-123.949014
4201201913344,2019-13344,4/15/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,15XX STEWART AVE,40762,Newcastle/brechin,16,49.185635,-123.947682
4201201935966,2019-35966,9/7/2019 11:22:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,16XX  STEWART AVE,40763,Newcastle/brechin,16,49.18723,-123.950008
4201201924251,2019-24251,6/26/2019 12:20:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,16XX  STEWART AVE,40763,Newcastle/brechin,16,49.18723,-123.950008
4201201913806,2019-13806,4/18/2019 11:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,16XX ESTEVAN RD,40764,Newcastle/brechin,16,49.186835,-123.957684
4201201937940,2019-37940,9/20/2019 2:15:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,16XX STEWART AVE,40766,Newcastle/brechin,16,49.18723,-123.950008
4201201938098,2019-38098,9/20/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,17XX ESTEVAN RD,40767,Newcastle/brechin,16,49.187294,-123.958231
4201201937531,2019-37531,9/18/2019 4:38:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,17XX STEWART AVE,40768,Newcastle/brechin,16,49.187485,-123.950352
4201201924213,2019-24213,6/26/2019 9:08:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,19XX QUADRA AVE,40772,Newcastle/brechin,16,49.189275,-123.959738
4201201932804,2019-32804,8/19/2019 9:10:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX  DAWES ST,40773,Newcastle/brechin,16,49.173629,-123.943474
4201201934945,2019-34945,8/31/2019 11:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX MT BENSON ST,40776,Newcastle/brechin,16,49.175459,-123.944285
4201201934383,2019-34383,8/27/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX MT BENSON ST,40776,Newcastle/brechin,16,49.175459,-123.944285
4201201913292,2019-13292,4/14/2019 11:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX ROSEHILL ST,40777,Newcastle/brechin,16,49.176551,-123.944763
4201201934689,2019-34689,8/30/2019 3:15:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX TERMINAL AVE N,40779,Newcastle/brechin,16,49.173602,-123.945266
4201201916292,2019-16292,5/5/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX VANCOUVER AVE,40781,Newcastle/brechin,16,49.173525,-123.944213
4201201932491,2019-32491,8/17/2019 3:51:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,20XX ESTEVAN RD,40782,Newcastle/brechin,16,49.189325,-123.961888
4201201928304,2019-28304,7/22/2019 5:33:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,2XX  ROSEHILL ST,40784,Newcastle/brechin,16,49.176293,-123.946158
4201201931737,2019-31737,8/12/2019 11:12:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,2XX CYPRESS ST,40787,Newcastle/brechin,16,49.180146,-123.949298
4201201920489,2019-20489,6/1/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,2XX HEMLOCK ST,40788,Newcastle/brechin,16,49.183383,-123.948376
4201201922609,2019-22609,6/15/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,2XX JUNIPER ST,40789,Newcastle/brechin,16,49.182575,-123.948044
4201201926078,2019-26078,7/8/2019 10:57:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,2XX POPLAR ST,40791,Newcastle/brechin,16,49.186208,-123.9486
4201201913182,2019-13182,4/14/2019 8:30:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,2XX STEWART AVE,40794,Newcastle/brechin,16,49.175142,-123.943361
4201201934103,2019-34103,8/27/2019 1:30:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,2XX TOWNSITE RD,40797,Newcastle/brechin,16,49.177355,-123.946646
4201201914090,2019-14090,4/20/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX  TERMINAL AVE N,40799,Newcastle/brechin,16,49.175616,-123.946595
4201201940600,2019-40600,10/7/2019 7:30:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX MT BENSON ST,40802,Newcastle/brechin,16,49.175055,-123.9464
4201201937716,2019-37716,9/18/2019 9:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX MT BENSON ST,40802,Newcastle/brechin,16,49.175055,-123.9464
4201201931183,2019-31183,8/8/2019 3:25:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX MT BENSON ST,40802,Newcastle/brechin,16,49.175055,-123.9464
4201201918654,2019-18654,5/21/2019 11:28:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX MT BENSON ST,40802,Newcastle/brechin,16,49.175055,-123.9464
4201201916089,2019-16089,5/4/2019 10:50:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX MT BENSON ST,40802,Newcastle/brechin,16,49.175055,-123.9464
4201201920851,2019-20851,6/4/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX NEWCASTLE AVE,40803,Newcastle/brechin,16,49.176392,-123.94246
4201201928032,2019-28032,7/20/2019 6:38:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX ROSEHILL ST,40804,Newcastle/brechin,16,49.176157,-123.94689
4201201912821,2019-12821,4/11/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX ROSEHILL ST,40804,Newcastle/brechin,16,49.176157,-123.94689
4201201934482,2019-34482,8/28/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX ST. GEORGE ST,40805,Newcastle/brechin,16,49.181807,-123.950758
4201201930668,2019-30668,8/4/2019 8:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX ST. GEORGE ST,40805,Newcastle/brechin,16,49.181807,-123.950758
4201201916450,2019-16450,5/6/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX VANCOUVER AVE,40808,Newcastle/brechin,16,49.175869,-123.945242
4201201938029,2019-38029,9/21/2019 5:57:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX  JUNIPER ST,40809,Newcastle/brechin,16,49.182623,-123.951704
4201201937075,2019-37075,9/15/2019 5:44:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX LARCH ST,40811,Newcastle/brechin,16,49.185238,-123.951861
4201201916456,2019-16456,5/6/2019 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX LARCH ST,40811,Newcastle/brechin,16,49.185238,-123.951861
4201201936462,2019-36462,9/9/2019 12:01:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX MAPLE ST,40812,Newcastle/brechin,16,49.187043,-123.951785
